,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Coffee Cây,28.063253,29.333262,26.864486,27.835857,28.828437,25.009987,27.078174,29.797347,26.693056,26.140299,25.565556,29.572060,25.258584,26.527311,27.356150,25.158853,29.510621,24.597380,20.942706,29.229201,27.541451,30.480910,27.566680,28.373108,25.037602,22.554642,26.005590,27.868830,29.594047,26.276295,25.187032,29.359626,27.771550,24.574169,27.521476,26.120069,23.914610,26.961820,22.740764,28.181816,27.907771,30.171552,22.468443,26.728493,27.450561,23.653465,30.144995,28.427248,23.981441,22.779521,21.826547,21.294758,26.742050,23.966932,23.881789,26.029064,23.291800,26.556997,19.342111,27.661159,29.151003,23.695023,23.687418,25.172395,22.852916,23.449982,22.053421,32.383908,22.608285,28.057005,28.367894,23.425282,27.947768,28.527622,23.060577,22.183116,32.212759,30.155828,22.440398,23.135313,21.517961,24.113940,26.803816,30.174361,25.823256,29.163872,0.000000,27.012231,27.971318,25.267760,21.323822,25.093390,21.378357,24.222365,26.151689,24.147367,23.879453,19.071668,26.633999,17.139590,22.484072,28.920839,23.929656,22.760756,18.523975,24.024672,21.124413,21.048820,17.680884,21.981476,21.814870,24.359321,25.743937,24.385421,25.352839,24.327331,25.143917,19.929308,22.935201,23.059274,26.440035,23.770105,24.892210,22.498254,25.204855,24.403994
Trường Mầm non Tứ Hiệp (điểm Đồng Trì),30.585613,31.768591,27.492279,25.942147,30.795563,29.046995,31.002959,26.417515,29.279487,29.635890,29.865887,31.048775,29.266051,24.750148,29.917989,30.051530,26.339527,29.621845,26.547224,30.557652,31.300088,29.687589,28.506757,30.006705,28.420199,29.064841,29.904288,25.994733,27.195736,29.268238,27.132626,29.511765,24.984906,29.354196,25.653451,30.483224,30.008700,27.805086,28.324021,27.268809,31.188697,31.057512,28.750642,25.873203,16.031611,28.369616,30.989010,26.597166,29.188911,28.329105,31.072577,29.984680,15.102734,28.758304,30.321629,24.963499,27.605387,20.657742,29.333003,28.305168,28.616166,28.683571,31.071442,29.165306,29.815283,28.314978,26.532658,16.503512,29.576915,14.497956,25.844786,28.654626,29.028512,27.987274,30.499598,29.549655,15.598939,18.284265,28.549651,27.614739,31.557441,31.029996,31.810833,13.915350,12.466058,28.162014,30.721457,0.000000,24.954889,30.901593,27.891900,31.058609,30.640146,30.423206,11.873348,28.140076,27.313107,30.364960,26.062282,31.135797,28.174587,28.910331,26.121286,28.036677,28.711601,28.459146,28.631320,31.123391,28.279988,21.379542,30.690685,28.014130,28.888238,28.369962,30.669792,23.301823,30.256288,28.452643,27.240505,30.831290,25.968252,29.390946,24.268307,28.687042,24.628185,28.803606
Trường Mầm non Lĩnh Nam (cơ sở 2),27.568346,28.488067,24.661517,21.387699,23.153353,22.268189,28.124712,21.594545,22.328089,26.491360,22.145151,28.055875,22.574847,20.037570,22.677423,26.923289,21.150107,22.794368,20.822357,27.638222,23.982422,26.883751,25.848131,23.462986,25.404059,22.483042,26.694856,18.393637,20.638014,22.789428,24.064670,26.666465,21.834642,26.232215,22.525989,24.040843,26.784936,24.709006,22.943931,24.477661,23.948524,27.850801,25.627543,17.094110,24.941097,22.179603,27.809259,23.016328,26.346564,25.396315,23.877560,23.270416,24.375019,25.859583,22.843486,13.868499,22.582809,18.828197,20.653775,25.123643,17.783242,25.685823,24.911134,26.145189,23.512604,24.605361,23.240718,29.688137,26.332875,25.058455,18.334674,24.758380,15.535181,14.745392,23.825053,23.284051,29.466900,27.622477,25.603707,24.723598,25.700420,25.233473,24.712844,27.880466,21.371693,12.801065,24.858646,22.574970,0.000000,25.260499,24.243435,25.238355,23.448185,24.846850,21.606751,25.061432,24.275982,23.522523,11.928396,25.400764,24.119740,15.777097,23.206191,24.921520,24.188845,25.293531,24.512035,25.420513,22.442256,23.589998,25.158877,25.303631,25.692830,25.217446,25.799212,25.399401,25.650104,23.529534,24.366515,25.348130,21.153717,25.183247,20.103901,24.749061,20.372507,25.021443
Chợ Nhân Chính,27.598888,28.649388,26.519286,27.381240,28.102807,24.745938,26.741456,29.030451,26.273872,23.861346,25.241351,24.170123,24.929166,26.165703,26.722455,21.959351,28.917908,24.336820,18.383294,23.444244,26.881494,29.892773,23.813348,27.462480,23.566473,19.067175,23.143470,27.465417,28.960105,25.674731,22.554149,28.877062,27.420705,22.847958,27.181276,25.639196,22.178795,22.659696,20.313634,27.836413,27.253261,29.620985,21.841701,26.420529,27.153100,23.461648,29.620794,28.794789,22.007269,22.247601,27.057560,23.639727,26.492640,21.506162,26.017802,25.813819,20.092970,26.314346,19.828046,25.495663,28.658882,21.345345,23.390987,22.434539,24.747524,19.303004,23.512657,31.671189,22.175743,27.733048,27.860462,22.023736,27.614437,28.120105,24.848378,24.558079,31.527271,24.420632,18.048430,20.403606,25.354862,21.928306,27.068690,29.728620,26.301344,28.729796,22.581883,27.534302,27.683113,0.000000,14.404602,21.069202,24.187608,17.944276,26.660431,21.527331,21.083207,21.064520,26.400745,20.486666,16.153350,28.525943,21.901506,19.123500,16.784215,20.585342,16.432470,21.319071,22.337504,20.062706,21.328822,22.054532,23.683320,21.849914,24.287471,22.736769,19.191103,17.141219,20.867983,18.108303,26.319316,20.518046,24.824954,20.368988,25.131986,22.101307
Cục Sở hữu Trí tuệ,24.839169,25.412410,24.250703,24.749753,24.678570,22.395675,21.743124,25.573385,23.476336,22.194120,22.644407,22.774267,22.355232,23.838101,23.405122,21.283401,25.855092,21.757799,17.800956,22.077565,23.397963,24.548952,22.650273,23.384696,21.100360,18.169637,21.409518,25.180852,25.713412,22.137674,21.135476,23.701112,26.314258,20.452786,25.136252,22.502207,20.593566,21.371538,18.662228,25.253664,23.876159,24.351546,20.525819,24.403879,23.358898,20.802034,24.564645,27.159050,18.586989,21.050838,23.610275,21.305893,22.875849,19.359179,23.346751,24.152058,18.272086,24.599763,18.379909,24.065709,26.125917,19.713285,20.242974,19.432804,22.061073,17.400305,21.470611,26.225415,20.189754,23.704181,26.533937,18.879347,25.643061,25.860351,22.020520,21.625903,26.356321,23.147105,16.939836,18.892109,21.218778,24.012148,23.810117,25.423024,25.361014,26.413751,22.020099,26.134948,25.890674,14.670274,0.000000,22.495826,21.286232,15.545846,25.544749,19.038554,18.738586,22.633342,24.738519,22.694489,12.733197,26.372636,19.859901,14.243060,16.425450,18.043254,13.795243,21.902307,23.290000,18.774866,20.204322,16.963851,20.507816,19.373341,22.598406,20.760888,18.400728,14.434960,19.306195,17.894842,25.403793,16.614944,24.136624,17.003589,24.422005,18.862341
WinMart+,28.631339,30.199687,27.267492,28.397010,29.799306,25.288477,27.478768,30.810164,27.234081,26.595043,25.971008,30.282537,25.627221,26.965951,28.181160,25.407416,30.276807,24.909136,20.742403,29.845557,28.481480,31.212899,27.989836,29.719741,24.475105,22.521680,26.420365,28.354887,30.428348,27.195887,25.446090,29.950520,28.184360,23.949682,27.918583,26.783053,23.426429,27.305076,21.996233,28.594682,28.827747,30.855401,25.366835,27.084185,27.795891,23.861976,30.792280,28.871199,23.315029,22.359684,28.572487,23.526691,27.019859,23.169590,27.006097,26.272826,22.347974,26.831072,18.394025,28.009413,29.768049,23.086528,24.050576,24.244077,24.540563,22.355379,25.545650,33.223422,21.961114,28.429183,28.724456,22.072483,28.337098,29.031592,24.668476,22.838135,33.035797,30.625811,21.555457,22.480721,24.432904,21.972845,30.812779,30.708482,25.964948,29.699329,19.460170,27.236170,28.317152,20.273535,20.187673,0.000000,22.348071,19.476584,26.319305,23.519536,23.233176,20.670438,26.898830,19.610143,22.741232,29.397089,23.433793,25.201435,17.539278,23.267899,21.307311,23.759637,23.317965,21.517100,22.496453,25.587327,25.143941,23.519674,25.570785,23.917641,22.793686,19.786801,22.413918,22.396716,26.552877,23.497946,24.948057,21.950895,25.270873,24.375274
Kho bạc Nhà nước Đống Đa,26.373107,27.377033,25.411446,26.229197,26.658692,23.499550,25.721925,27.762747,24.804204,24.655474,23.675112,28.012726,23.574721,24.921868,24.999621,23.894878,27.826589,22.799770,19.949792,27.812303,25.061922,29.016050,26.287221,25.348355,25.233096,21.232259,24.711931,26.489268,27.767976,23.752856,24.070262,28.005174,26.559789,24.861130,26.299302,20.691561,24.185596,25.740494,23.345565,27.053192,19.484061,28.759577,24.092298,25.443436,26.359239,21.439294,28.801130,27.251960,24.454498,23.158310,21.174255,20.684494,25.709351,24.518156,19.003876,24.967490,24.010974,25.504788,20.980660,26.463349,27.728987,24.146465,23.071039,25.622630,22.189246,24.115706,17.869207,30.828642,23.069257,27.001171,27.395871,24.221896,26.824487,27.251498,15.631996,14.235970,30.722466,29.140375,23.215661,23.674443,19.685433,25.119845,22.295346,29.037531,25.124399,27.907642,21.654758,26.087885,24.333453,25.778264,22.429559,25.716203,0.000000,24.806216,25.425327,24.437104,24.215085,17.807672,25.635860,20.227751,23.213457,27.754586,24.173034,23.285703,23.089197,24.417432,24.506993,26.686319,15.754695,22.351305,26.043794,26.937381,25.843446,24.661993,27.158265,24.481645,26.883013,22.741465,23.385088,25.440644,25.934519,25.520825,24.477348,24.377593,24.789445,25.682911
Tịnh Cafe,28.126451,29.304392,26.980044,27.905280,28.830552,25.250771,27.171666,29.732815,26.845058,26.303020,25.797088,29.540186,25.511175,26.670306,27.477580,25.348994,29.484690,24.934574,18.394294,22.830782,27.668505,30.408167,27.631551,28.431529,22.741941,22.956070,22.493691,27.923314,29.558290,26.566529,22.095408,29.340428,27.821028,22.069896,27.581576,26.363194,21.635639,22.215954,19.948262,28.215718,27.993677,30.115406,21.435658,26.831197,27.506093,24.191199,30.094235,28.450678,21.353360,21.824585,27.791595,22.724219,26.824562,20.836690,26.627588,26.145677,19.674980,26.646225,20.389936,27.704872,29.143078,20.822787,24.359620,21.351653,23.811092,19.021042,25.395120,32.232752,21.482226,28.086661,28.387137,20.963198,27.989125,28.552520,23.928734,22.637883,32.077969,23.883332,18.139083,20.028303,23.871487,23.583522,29.649845,30.129967,25.900471,29.157268,19.704840,27.061760,28.011054,18.377485,15.669142,20.472818,22.194789,0.000000,26.223358,20.838585,20.510344,20.705626,26.718430,19.858257,16.506334,28.922665,21.349973,18.248940,17.156132,20.036361,16.715210,20.954047,22.330318,19.871532,21.516558,22.180813,22.502647,21.156494,24.392354,22.141937,19.384550,17.300271,20.510231,21.247788,26.481167,20.663403,24.949903,20.461371,25.256977,22.202448
Trường Mầm non Yên Mỹ,29.196218,29.960644,26.402086,25.091919,29.297071,27.788921,29.337816,25.247311,28.154967,28.176750,28.634930,29.481241,28.034101,23.984302,28.620686,28.663573,25.226820,28.482520,25.831936,29.157840,29.999106,28.345794,27.354846,28.827642,27.275135,28.094847,28.464058,24.958910,25.875447,28.281402,25.985177,28.247065,23.776162,28.131146,24.417811,29.296204,28.663849,26.658390,27.319593,26.209135,30.088176,29.670858,27.586545,24.887916,26.553289,27.542339,29.670281,25.014550,28.217321,27.419138,29.820682,29.043740,16.622193,27.844655,29.338566,24.112649,26.829084,19.992720,28.576400,27.152729,27.382866,27.751717,29.830390,28.218412,28.947413,27.299631,25.584053,31.579756,28.357471,16.324843,24.323572,27.680576,27.620202,26.705250,29.472530,28.691125,17.247810,29.737623,27.749027,26.866046,30.379976,29.929504,30.502073,16.432119,11.312456,26.752618,29.592287,12.002452,24.059482,29.859176,27.199329,29.906041,29.732522,29.383246,0.000000,27.211190,26.430881,29.471925,25.009916,30.006756,27.275301,27.295466,25.356291,27.099660,27.783109,27.481360,27.656023,30.002627,27.582732,25.781225,29.639851,27.111161,27.910645,27.441635,29.638959,27.639007,29.218922,27.558822,26.607852,29.801002,25.501090,28.425333,23.918630,27.875077,24.272495,27.905827
WinMart+,27.717373,24.401269,26.719783,27.503909,28.274762,24.148850,22.857908,29.125894,26.526027,24.386666,25.630455,24.607273,25.381423,26.413774,27.009502,22.930962,28.878370,24.888716,19.482144,23.776860,27.114509,26.649701,24.124859,27.647947,24.255805,20.127628,23.810601,27.563444,28.906306,26.154996,22.822924,25.396999,28.432084,23.699613,28.774860,26.051363,22.302243,22.819942,21.662277,27.016812,27.419920,26.465458,21.877112,26.602638,24.727637,24.287688,26.632924,29.737685,19.074465,22.345228,27.249519,24.303541,24.082667,22.830141,26.325755,26.016495,21.924744,25.541018,21.345528,25.995930,28.647435,21.238434,24.448912,23.862930,25.286081,21.839549,24.149716,29.033158,22.698290,25.100638,28.542652,23.747477,27.683003,28.157337,25.366894,25.181399,29.119619,24.771660,16.905101,19.952281,26.046155,23.251350,27.309159,27.260901,26.684759,28.715056,23.799313,28.127247,27.741629,22.002215,17.877639,23.731069,24.884608,20.796323,27.091216,0.000000,20.214860,24.244357,29.061988,23.359883,17.995576,31.030790,21.532340,17.266105,22.499943,19.019944,19.488389,25.719322,25.385531,19.451454,24.386147,19.681884,23.722147,21.162340,26.935521,22.666174,24.917527,20.001811,20.222304,21.703265,27.971542,21.820857,26.235629,20.943058,26.542652,21.690927
5050 Rooftop Cafe & Pub,21.979657,21.987362,26.222426,26.881464,27.421246,21.656315,20.782405,28.216935,25.938747,21.461616,25.137793,21.837964,24.915637,25.893308,26.256415,20.281464,28.092548,24.454230,15.690695,20.920871,26.297156,24.102816,21.856197,26.653934,16.891322,16.118976,20.491885,26.991084,28.079031,25.390114,20.235460,23.156155,27.775966,15.838126,28.097851,25.396759,19.088543,20.547877,21.704130,22.977199,26.602394,24.017939,19.370144,26.146003,22.838619,23.873724,24.285000,28.872422,15.792169,19.987507,26.453902,23.947109,22.303813,22.651830,25.722630,25.664595,21.919407,25.231160,21.450241,24.148807,27.965680,17.162522,23.925867,23.407069,24.761778,21.844843,23.872765,26.510815,18.165131,23.269932,27.923341,23.276567,27.194709,27.569438,24.832373,24.631092,26.739457,22.697074,18.633652,15.085840,25.145834,22.968500,26.555625,25.247466,26.343736,28.090538,23.406671,27.635143,27.295309,21.970621,18.915168,23.354327,24.371066,21.057822,26.703244,18.475811,0.000000,23.845840,28.484383,23.092754,19.036866,30.211829,16.198686,18.557385,22.363568,20.023716,20.178656,24.924040,24.902770,16.258116,23.846998,20.188798,23.162487,21.360805,25.920678,17.835773,24.221994,20.351950,20.525704,21.734306,27.703630,21.836202,26.072557,21.110234,26.363868,21.721984
Thuế cơ sở 4 thành phố Hà Nội,26.447741,27.443239,25.481102,26.305377,26.745871,23.613098,25.788117,27.830343,24.913595,24.748984,23.795115,28.064677,23.699794,25.010614,25.124915,23.983795,27.890570,22.951312,20.065315,27.864986,25.198840,29.058115,26.345005,25.495017,25.322546,21.369389,24.789254,26.552735,27.837452,23.942000,24.143573,28.053097,26.618216,24.955949,26.357800,22.092227,24.264650,25.799186,23.461261,27.101309,25.723536,28.803026,24.171349,25.512479,26.412520,21.649971,28.844570,27.300351,24.555153,23.227666,21.414236,20.942295,25.757360,24.629421,23.569814,25.031080,24.148443,25.557943,20.620238,26.511482,27.782611,24.242020,23.300043,25.744468,22.441817,24.271761,21.690448,30.857115,23.177003,27.044243,27.433691,24.399224,26.877948,27.299769,22.653550,20.179682,30.755875,29.168228,23.347899,23.775270,20.445235,25.345079,25.257969,29.070418,25.167624,27.956023,18.246954,26.130794,25.949387,25.946397,22.593165,22.038132,19.285460,21.680304,25.463524,24.540085,24.318904,0.000000,25.689480,16.544093,22.604612,27.797824,24.261625,24.373499,19.061462,24.537318,21.500899,21.864059,15.006605,22.430004,22.356926,24.640334,25.937449,23.172844,25.943068,24.559848,25.691138,20.196075,23.470451,23.678287,25.962332,24.207113,24.505029,22.948791,24.811933,24.709830
Trường Trung học cơ sở Lĩnh Nam,32.359598,34.264487,29.097501,24.466801,26.331727,30.219672,34.609139,25.154809,24.910424,31.223910,25.126616,34.051172,25.430728,22.982011,25.436622,31.508317,24.984490,25.609434,23.041973,33.013388,27.046621,32.161342,30.496724,26.210406,29.219591,25.120958,31.274756,22.232014,24.689333,25.422017,27.933919,31.645680,27.455921,30.301027,28.092107,24.909378,31.267961,28.806444,25.400454,28.902180,24.816526,33.077161,29.549759,20.896997,28.873672,24.565423,32.779829,30.244780,30.188047,28.951831,25.380179,24.046841,28.107635,29.521477,24.138299,17.045350,24.846384,25.062332,22.694113,28.925317,22.751720,29.271273,25.963340,29.773562,24.821048,28.466815,25.015024,34.998230,30.166188,28.864170,21.648356,25.759255,23.367766,20.194950,25.190719,24.564167,34.434554,31.426147,28.776751,27.702184,26.859992,26.325339,26.448855,32.149313,23.695244,18.413837,25.912687,25.410387,12.881718,26.350562,25.172721,26.350420,26.208726,25.881225,24.077953,27.993994,27.131819,25.893967,0.000000,26.532506,25.068979,19.432847,25.747438,27.909792,25.155127,28.391061,28.536278,26.563315,23.676627,26.047509,26.252578,27.774071,28.759040,28.173655,26.961499,28.096759,26.792106,28.147181,26.954063,26.464572,22.831633,29.177252,21.487716,25.776391,21.782985,28.458917
WinMart+,28.783242,30.174578,27.518998,28.555118,29.800551,25.795560,27.691804,30.693160,27.542431,26.924165,26.447803,30.249612,26.150914,27.270317,28.411168,25.805802,30.234766,25.601132,21.552372,29.845406,28.702116,31.107700,28.137355,29.740685,25.177365,23.346000,26.692895,28.486800,30.365852,27.726006,25.776091,29.945964,28.311221,24.756898,28.066507,27.265850,24.092482,27.484001,23.081829,28.679747,28.975646,30.772490,25.702917,27.311244,27.933907,25.000526,30.719912,28.940545,24.223905,22.969482,22.863813,22.423286,27.205676,24.251129,24.643428,26.523155,23.675714,27.033985,20.759928,28.125186,29.774544,23.926721,25.489898,25.393157,23.966060,23.933186,22.815220,32.961763,22.970457,28.520248,28.789408,23.956640,28.445031,29.096917,24.141561,22.227628,32.800112,30.579934,22.856840,23.415252,24.345359,24.727475,26.455919,30.652273,26.134634,29.712174,17.578869,27.357429,28.409951,25.577578,21.935384,23.386059,21.533445,22.387719,26.478348,24.414759,24.174889,17.326982,27.086692,0.000000,23.381519,29.432193,24.174546,25.524724,18.927596,24.354037,22.036151,23.195357,21.019925,22.225697,23.432506,25.889688,25.914453,23.876818,27.627024,24.531851,27.224716,20.414159,26.134235,24.758347,26.654921,25.142304,25.071702,23.481665,25.383733,25.571823
WinMart+,27.967620,28.849578,26.984501,27.748091,28.382947,25.547048,27.142949,29.141074,26.849311,23.809586,26.006324,24.085890,25.762836,26.711780,27.299630,22.783812,29.054480,25.343305,18.096600,23.429835,27.479909,25.782418,23.772788,27.999759,22.209052,18.655935,23.132856,27.771279,29.092140,26.645521,22.623306,24.823658,27.700613,21.516305,27.487490,26.473524,22.301357,22.709050,19.442099,28.048291,27.742633,25.651580,21.970615,26.837248,24.333524,24.894107,25.819117,28.388188,20.809842,22.339425,24.997393,24.815908,23.804603,20.220160,26.675590,26.237905,19.043068,26.675303,22.199418,25.357870,28.813299,21.625872,25.094113,20.567636,25.782752,18.271593,24.429621,27.756369,22.299108,24.658446,27.575290,20.110694,27.854608,28.322981,25.851386,22.811923,27.836038,24.334623,19.125647,20.841617,26.697143,24.703967,25.235943,26.461335,26.152671,28.859384,22.181751,27.319882,27.887345,14.684399,15.158094,22.826610,22.473365,15.744110,26.485584,21.356426,21.010967,22.842966,26.736851,23.092852,0.000000,28.672773,21.741656,17.136712,16.173261,20.622673,13.609408,21.991766,23.452510,20.154953,21.518086,17.444300,23.099051,17.539108,24.753412,22.494715,19.201423,14.177147,20.861755,17.957224,26.496785,16.828397,25.044855,17.253936,25.335889,19.594458
WinMart+,26.257771,28.404301,23.381236,19.738282,21.553632,19.962576,28.207220,20.771059,19.878183,25.298667,20.209232,27.567259,20.401963,18.082080,20.358698,25.250383,20.427742,20.399172,17.800193,26.289450,21.566138,25.438018,23.849714,20.789574,23.028399,19.745284,25.144436,17.702500,20.157341,19.934800,22.029493,24.786796,21.855227,23.797013,22.310425,19.533126,24.647279,22.576100,19.744156,22.373358,19.370253,26.074289,23.038539,16.360059,21.986678,18.928831,25.663132,24.698909,23.148057,22.254322,19.752895,18.456392,21.116971,22.600112,18.453173,12.395131,18.943742,19.232502,17.177007,22.348769,18.489049,22.370353,20.101882,22.742115,18.826083,21.826177,21.286535,27.409342,23.433860,21.673014,16.552172,19.701503,18.770157,16.047310,19.208715,18.600496,26.794212,23.898342,21.701431,20.852651,20.546224,20.073061,20.335499,24.300221,17.870343,14.808299,19.743166,19.810866,11.363954,19.982554,18.782589,20.092488,19.755742,19.591403,18.298742,21.267984,20.519331,19.479817,12.330092,20.160697,18.838816,0.000000,19.330978,21.061600,18.970039,21.425632,21.477764,20.156173,17.473898,19.385582,19.823152,20.877093,21.690828,21.128727,20.354061,21.077027,20.237861,21.072748,19.941996,19.864555,16.770648,19.662361,15.458457,19.192746,15.776029,21.265684
Cửa Hàng Tiện Lợi BV Mart,22.621006,22.716524,22.307071,26.632381,27.070253,22.423683,21.490360,27.788547,25.752758,22.358950,25.031885,22.675225,23.121293,25.728601,26.014073,21.197187,27.727290,24.418200,16.572899,21.848719,26.039210,24.738751,22.558072,26.322965,17.963081,17.020227,21.505200,26.753351,27.699362,25.222952,21.134762,23.767305,27.474882,17.036905,27.775603,25.250950,20.283529,21.328339,16.814204,23.489436,26.319325,24.633056,20.314107,25.978920,23.377886,23.918708,23.701435,28.450881,17.391810,20.837943,26.187542,23.971430,22.839275,17.913996,25.556636,25.553159,22.297056,25.151617,21.839064,24.878714,27.645646,18.859243,23.966158,23.553051,24.691751,22.284448,23.892168,26.794245,19.790793,23.773162,27.630536,23.448560,26.971833,27.298516,24.752246,24.572164,27.007046,23.273524,19.947301,14.844118,24.997538,23.162572,26.296043,25.953001,26.199725,27.793554,23.527152,27.395563,27.089466,22.464254,19.899907,23.485332,24.349928,21.615072,26.538406,20.568183,15.569387,23.893238,28.194353,23.239859,20.030558,29.787721,0.000000,19.681035,22.668643,21.015427,21.003600,24.813529,24.824375,14.996405,23.905081,20.865016,19.902349,16.671168,25.663015,17.330584,24.171911,20.889269,18.212614,22.061632,27.554754,22.199987,25.993995,21.522342,26.274348,22.054325
Đảng uỷ - HĐND - UBND phường Thanh Xuân,26.045276,23.121954,25.249109,25.879537,26.286038,22.837843,21.810964,27.175525,24.789290,22.834999,23.927411,23.131776,23.681263,24.841573,24.969387,21.594999,27.157167,23.095094,18.487227,22.299729,24.914186,25.216081,22.930516,25.152554,22.464670,19.030213,22.000080,26.113996,27.103617,23.747851,21.521560,24.170983,27.150142,21.836218,27.498072,23.980353,20.722967,21.673746,19.926273,25.889366,25.309525,25.093932,20.659426,25.276941,23.713411,22.207855,25.313881,28.236407,17.690456,21.183546,25.157953,22.527086,23.143363,20.709647,24.504186,24.903159,19.690687,24.627516,19.567393,24.884292,27.122163,19.319930,21.986290,21.130455,23.320181,19.187812,22.743892,27.536865,20.359214,24.103348,27.353032,20.805147,26.463662,26.774702,23.402643,23.065404,27.707557,23.676644,14.630949,18.114498,23.152542,20.951130,25.360965,26.110288,25.859598,27.337909,21.410440,27.144989,26.644133,18.725648,16.036276,23.637164,22.754369,18.536385,26.214165,18.568932,18.063350,22.224520,28.011105,23.746957,15.581229,29.761596,19.897710,0.000000,20.108331,16.570160,16.645239,23.262314,23.819192,18.489472,21.935449,17.473583,20.776077,11.764010,24.460167,21.155194,22.209877,18.271767,18.945228,19.965432,27.418740,19.701558,25.805558,19.236887,26.101648,19.943664
Starbucks,28.709733,29.867504,27.584405,28.483773,29.491536,26.097246,27.721951,30.264899,27.601545,27.052826,26.675932,29.974158,26.426877,27.365587,28.329618,24.225619,29.941220,26.003420,22.283952,24.920994,28.567345,30.753888,28.111974,29.360262,21.795423,23.996939,24.832922,28.419758,30.036950,27.786570,24.109987,29.730993,28.265800,21.145957,28.047732,27.395349,24.047614,23.984670,19.277542,28.603023,28.799927,30.464046,23.419376,27.372392,27.926297,25.650689,30.427535,28.838191,22.183428,23.684661,25.623016,25.431612,27.262151,19.945062,27.467945,26.643263,18.900089,27.106552,22.446189,28.098471,29.567383,23.830414,26.160777,20.193521,26.592178,18.273270,24.934455,32.439481,24.577141,28.461198,28.468180,19.817289,28.391322,28.974579,26.672025,25.712521,32.320528,25.397530,22.139531,23.205080,28.280147,25.713889,27.884517,30.408887,26.864225,29.537593,22.554751,28.111483,28.362361,15.744703,15.653718,23.764058,25.406471,20.292389,27.218356,24.032484,23.703547,23.359097,27.150870,23.979264,15.240913,29.309576,23.796537,21.772341,0.000000,23.829559,15.118589,22.719479,23.985586,21.667682,20.637316,22.111674,25.862340,20.642115,25.779754,24.263246,17.436106,15.556829,24.604628,16.304811,26.688998,19.851851,25.159583,19.716762,25.460963,22.170868
