,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
Coffee Cây,44.975185,47.407391,43.387414,45.052273,46.968313,40.626480,43.876742,48.671850,43.396173,42.601823,41.580888,48.021564,41.119208,43.076835,44.578459,40.961845,48.025936,40.045318,34.033932,47.510020,44.823780,49.538624,44.802041,46.223643,40.785467,36.713027,42.706058,45.318199,48.203540,42.785417,41.113393,47.751102,45.172121,40.038612,44.770213,42.544603,38.965050,43.924180,37.042648,45.847624,45.438922,49.119566,36.611953,43.484550,44.655967,38.517895,49.078367,46.268530,39.031541,37.094325,35.565384,34.673055,43.505636,39.019391,38.870630,42.339593,37.925354,43.201213,31.492016,45.083491,47.449449,38.588993,38.638494,40.995725,37.204652,38.298207,36.041132,52.780767,37.094325,45.662715,46.167244,38.218106,45.478565,46.425035,37.564058,36.131918,52.561613,49.119893,36.550734,37.684861,35.072182,39.297889,43.718563,49.124533,42.045973,47.466429,0.000000,44.030013,45.522201,41.176780,34.722194,40.964406,34.826306,39.483177,42.595509,39.622724,39.084095,31.071006,43.352342,27.983827,36.645376,47.074946,39.114215,37.200805,30.233438,39.254018,34.468426,34.391460,28.791501,35.827015,35.618998,39.819848,42.123278,39.794338,41.440605,39.807825,41.153669,32.547360,37.369585,37.591037,43.056128,38.765497,40.531578,36.666179,41.042851,39.866515
Trường Mầm non Tứ Hiệp (điểm Đồng Trì),49.022051,51.348047,44.403348,41.988702,50.175557,47.184876,50.237640,43.152819,47.601476,48.300281,48.575441,50.420268,47.643179,40.191496,48.754471,48.927817,42.865398,48.225377,43.142218,49.669737,50.941111,48.249707,46.330275,48.884918,46.295557,47.310011,49.110259,42.270935,44.297079,47.657193,44.290400,47.998789,40.639667,47.826610,41.731601,49.651317,48.894308,45.297902,46.137228,44.362460,50.780901,50.561971,46.848588,42.093222,26.079965,46.197797,50.452529,43.289942,47.507165,46.131309,50.631272,48.822383,24.570148,46.820026,49.352363,40.606458,44.949054,33.604794,47.758793,46.133002,46.578951,46.713175,50.684468,47.498560,48.539458,46.244940,43.362651,26.898110,48.529785,23.595439,42.061104,46.750938,47.237340,45.545786,49.681674,48.130541,25.453485,29.782662,46.501423,44.981332,51.435449,50.568728,51.886628,22.654525,20.297516,45.835911,50.077501,0.000000,40.613165,50.357701,45.417212,50.703894,49.914156,49.591969,19.339146,46.175935,44.705482,49.469689,42.421831,50.836874,45.919929,47.057928,42.697828,45.825288,46.862207,46.500897,46.718617,50.853706,46.051110,34.845910,50.112725,45.795711,47.269629,46.297953,50.132983,38.130975,49.522832,46.468514,44.384474,50.260879,42.287927,47.933533,39.515765,46.752259,40.103891,47.055148
Trường Mầm non Lĩnh Nam (cơ sở 2),46.097291,48.164782,41.462706,36.070450,39.485386,37.846695,47.205769,36.945200,37.971611,45.237756,37.683506,47.378629,38.512636,33.766050,38.756818,45.941948,36.033994,38.887010,35.177319,46.756024,40.864039,45.379815,43.594353,40.133857,43.441623,38.332273,46.075306,31.127485,35.283078,38.908149,41.307087,45.150981,37.002117,44.915183,38.202790,41.118570,45.879593,42.303610,39.261024,41.501490,40.889982,47.521829,43.939317,28.966775,42.175963,37.915966,47.474357,39.200784,44.864321,43.424544,40.971233,39.765046,41.112010,44.152534,38.911399,22.947341,38.606104,31.419527,35.292070,43.192296,30.308581,43.982270,42.885723,44.777736,40.145259,42.426276,40.104913,51.075198,45.634623,42.510563,31.063215,42.669375,26.084824,24.893873,40.875011,39.927914,50.810793,47.385708,43.909864,42.422944,44.269212,43.437075,42.620439,47.572855,36.529843,21.642896,42.856226,38.921650,0.000000,43.499243,41.473722,43.591498,40.291337,42.856536,37.081257,43.528185,42.059167,40.444150,19.954132,43.904938,41.592558,26.002155,40.163870,43.132971,41.807833,43.769758,42.361738,43.996326,38.361198,40.700797,43.522825,43.829005,44.549945,43.609831,44.694189,44.054171,44.503026,40.735337,41.944063,43.803028,36.090725,43.546983,34.083222,42.699700,34.671615,43.351758
Chợ Nhân Chính,44.253216,46.369094,42.845384,44.331085,45.846278,40.225765,43.343344,47.480841,42.726813,38.937601,41.065109,39.260141,40.618169,42.500798,43.601276,35.768309,47.074317,39.631953,29.882419,38.116952,43.761510,48.595005,38.711607,44.780456,38.410265,31.044679,38.055845,44.673648,47.183694,41.817129,36.862721,46.978276,44.612920,37.236672,44.228143,41.772575,36.146515,36.925359,33.097896,45.297031,44.384934,48.235838,35.601076,42.994031,44.182544,38.215493,48.237363,46.878596,35.827448,36.237489,44.100564,38.501071,43.109452,35.021974,42.357737,41.996057,32.725038,42.814370,32.291252,41.597811,46.659899,34.771189,38.203104,36.546201,40.299155,31.565532,38.475087,51.665596,36.432307,45.146451,45.352257,35.977249,44.945823,45.772387,40.486993,40.010821,51.508674,39.788601,29.404929,33.244032,41.366123,35.750014,44.206858,48.411372,42.835593,46.770937,36.855460,44.936924,45.059264,0.000000,23.461621,34.439177,39.413440,29.287007,43.435972,35.370270,34.552523,34.327258,42.981998,33.491808,26.344750,46.440544,35.845684,31.296692,27.429414,33.678368,26.847437,34.878614,36.384556,32.718587,34.870871,36.099682,38.802922,35.703316,39.751654,37.254614,31.452442,28.031001,34.011789,29.555105,42.872095,33.505845,40.433417,33.206367,40.935969,36.152697
Cục Sở hữu Trí tuệ,40.005718,41.371400,39.254091,40.176604,40.496828,36.619016,35.247718,42.075175,38.388018,36.433275,37.036629,37.002565,36.643013,38.731302,38.419302,34.876972,42.296076,35.634217,28.946901,35.908595,38.256984,39.923678,36.835421,38.365235,34.602540,29.704849,35.425748,40.977261,42.133870,36.221113,34.761009,38.578435,42.835514,33.542019,40.923117,36.854413,33.773139,35.028165,30.567966,41.119820,39.014775,39.761524,33.669496,39.738351,38.033567,34.013444,40.107084,44.244954,30.279333,34.412352,38.725346,34.800891,37.249964,31.589722,38.035554,39.319785,29.845942,40.052542,30.004524,39.518028,42.566319,32.237419,33.276119,31.778852,35.965497,28.639813,35.363711,43.061221,33.389299,38.619181,43.227826,31.043462,41.771504,42.128605,36.040464,35.375150,43.344909,37.871353,27.705396,30.911807,34.847556,39.406963,39.144494,41.437904,41.341889,43.039732,36.178252,42.938175,42.181290,24.073197,0.000000,37.018395,34.847864,25.543235,41.762869,31.494520,30.919100,37.062436,40.316939,37.353445,20.907619,42.979808,32.726453,23.469209,27.026829,29.722219,22.693478,36.079870,37.978436,30.828549,33.260626,27.959628,33.833937,31.876172,37.244929,34.255014,30.368441,23.770565,31.611885,29.410785,41.432037,27.322107,39.361336,27.896404,39.829414,31.071697
WinMart+,45.917565,48.778147,44.057792,45.978522,48.509442,41.092423,44.539337,50.281746,44.288552,43.318648,42.251780,49.187653,41.730324,43.799591,45.918368,41.376931,49.285036,40.562838,33.715943,48.522671,46.364756,50.739152,45.499312,48.429133,39.878649,36.667847,43.347116,46.117888,49.573630,44.292591,41.503197,48.721516,45.852429,39.029629,45.424927,43.633821,38.177868,44.492911,35.837479,46.527976,46.946410,50.242983,41.343633,44.071227,45.225661,38.865354,50.142118,46.999935,37.954002,36.417974,46.567321,38.314728,43.964685,37.728515,43.963917,42.740289,36.395613,43.652520,29.954092,45.660639,48.462580,37.605377,39.216836,39.491486,39.959361,36.474483,41.707141,54.159628,35.997601,46.275472,46.754462,35.993731,46.117681,47.251579,40.190301,37.205303,53.872085,49.894012,35.115334,36.624888,39.830539,35.815026,50.242112,50.001695,42.283203,48.344250,31.726014,44.403065,46.086287,33.043864,32.877179,0.000000,36.411928,31.752517,42.875276,38.554171,37.987814,33.680892,43.787272,31.984491,37.070389,47.852341,38.264283,41.147363,28.602045,37.977934,34.744945,38.779987,37.975223,35.075001,36.693137,41.783265,41.098344,38.353713,41.752495,39.095997,37.267413,32.279865,36.524075,36.515203,43.243532,38.313965,40.625380,35.778037,41.153567,39.776625
Kho bạc Nhà nước Đống Đa,42.327013,44.408922,41.061634,42.470932,43.582468,38.279872,41.695237,45.503676,40.405385,40.318488,38.573852,45.506630,38.492455,40.485114,40.876879,39.003569,45.343178,37.193797,32.433129,45.224685,40.816133,47.175998,42.738823,41.421567,41.214809,34.574853,40.724751,43.092311,45.317152,38.706981,39.426357,45.567189,43.219112,40.605437,42.800106,33.750612,39.501320,42.015431,38.081441,44.030595,31.737802,46.841650,39.355442,41.411802,42.898876,34.928005,46.911285,44.374878,39.818696,37.727903,34.584286,33.694416,41.842810,39.934363,30.944560,40.626890,39.113536,41.504984,34.174674,43.271663,45.154374,39.341745,37.763916,41.747915,36.140144,39.523363,29.305819,50.402807,37.986736,43.964535,44.605605,39.656720,43.669779,44.368309,25.475875,23.198863,50.306438,47.489290,37.832061,38.582005,32.188400,41.044880,36.493473,47.297126,40.928353,45.443260,35.422003,42.672528,39.616900,42.114975,36.541367,42.130797,0.000000,40.578486,41.434541,40.244737,39.777111,29.030974,41.747928,33.144507,37.945706,45.197311,39.655075,38.196784,37.820526,40.040734,40.132510,43.761532,25.669849,36.535255,42.678984,44.195800,42.442178,40.392868,44.555387,40.208972,44.163759,37.277154,38.127448,41.620344,42.259793,41.773918,39.881104,39.810466,40.392109,42.111501
Tịnh Cafe,45.115349,47.394879,43.597141,45.185270,46.991032,41.033100,44.044101,48.583831,43.657683,42.880559,41.970471,47.984062,41.542874,43.321352,44.789040,41.283207,47.997140,40.605556,29.900357,37.119487,45.042572,49.432858,44.918585,46.331343,37.055786,37.376010,36.951075,45.417661,48.157640,43.268826,36.076306,47.730960,45.263099,35.967483,44.878299,42.951198,35.260628,36.201508,32.501838,45.913020,45.589513,49.039557,34.937625,43.661126,44.755758,39.402727,49.006913,46.316854,34.761767,35.547463,45.296052,37.008931,43.648424,33.930716,43.349090,42.534954,32.043327,43.353286,33.205328,45.165625,47.446565,33.918914,39.744339,34.780978,38.772758,31.072593,41.512900,52.546800,35.257266,45.719944,46.207447,34.209171,45.553489,46.473985,38.986681,36.880581,52.353758,38.911176,29.551094,32.630873,38.917154,38.442150,48.371455,49.061993,42.180128,47.464148,32.126456,44.120855,45.590305,29.954881,25.519543,33.429019,36.163895,0.000000,42.720983,34.203144,33.578345,33.740001,43.496070,32.429909,26.908511,47.082883,34.905854,29.833584,28.007087,32.745049,27.279873,34.244469,36.369439,32.395002,35.139675,36.267125,36.828691,34.532468,39.879838,36.240538,31.734907,28.259975,33.425069,34.645389,43.130837,33.705829,40.632270,33.353412,41.134845,36.278030
Trường Mầm non Yên Mỹ,46.922440,48.666152,42.666305,40.634568,47.957409,45.324668,47.559872,41.434065,45.921858,46.135794,46.714303,47.895598,45.832276,38.964985,46.857936,46.847686,41.159711,46.524283,41.999684,47.416734,48.919910,46.090512,44.478702,47.168481,44.608436,45.807562,46.971744,40.607054,42.284133,46.147163,42.619933,45.966186,38.694005,46.007450,39.742889,47.849421,46.878112,43.571997,44.623690,42.662645,49.028439,48.332219,45.124244,40.513276,43.220705,44.907825,48.333518,40.737246,45.951899,44.696141,48.772641,47.317944,27.057050,45.358745,47.779514,39.241530,43.710168,32.539592,46.553454,44.459262,44.597033,45.252651,48.894859,46.013123,47.154238,44.803307,42.016539,51.701818,46.760578,26.585143,39.609709,45.382233,44.972591,43.486081,48.095944,46.794840,28.281799,48.511042,45.250251,43.829067,49.744829,48.971995,49.996684,26.769997,18.431672,43.570499,48.473943,19.660327,39.178301,48.850732,44.320492,49.064674,48.529325,48.133854,0.000000,44.878568,43.479699,48.114513,40.737022,49.238765,44.649080,44.459088,41.656448,44.517536,45.575054,45.130646,45.355001,49.271591,44.951941,42.202696,48.642923,44.546270,45.904776,45.011362,48.696939,45.462026,48.072619,45.240405,43.431702,48.825557,41.563958,46.596875,38.980648,45.588980,39.559863,45.824496
WinMart+,44.466628,39.395072,43.179507,44.537420,45.999318,39.243224,37.052557,47.473820,43.138615,39.722880,41.698757,39.970669,41.330887,42.904082,44.010023,37.344414,47.009018,40.529929,31.668005,38.656779,44.139525,43.321977,39.217154,45.053353,39.521507,32.769931,38.917271,44.830220,47.093136,42.596423,37.224441,41.313651,46.254826,38.621455,46.817432,42.440905,36.345155,37.183782,35.292619,43.959840,44.652563,43.093567,35.655330,43.286953,40.232808,39.557693,43.367899,48.409431,31.050208,36.393454,44.410325,39.578808,39.184885,37.174826,42.855428,42.322728,35.705386,41.553075,34.759622,42.377625,46.637172,34.594123,39.865908,38.869598,41.172291,35.622381,39.397506,47.327896,37.069191,40.856039,46.456959,38.724162,45.051706,45.827131,41.326508,41.021008,47.484739,40.355091,27.538456,32.504321,42.459192,37.897746,44.528093,44.386479,43.453753,46.740498,38.799038,45.854483,45.148204,35.860320,29.114012,38.700158,40.543235,33.903163,44.131050,0.000000,32.985381,39.502055,47.306118,38.095374,29.333081,50.509076,35.123351,28.163837,36.689931,31.022419,31.777364,41.949291,41.339833,31.706008,39.768789,32.104951,38.703265,34.507651,43.936188,36.980710,40.655844,32.620396,32.950046,35.382041,45.550310,35.576930,42.718709,34.132731,43.221256,35.375901
5050 Rooftop Cafe & Pub,35.264390,35.499487,42.377376,43.530675,44.610983,35.193060,33.688877,45.992063,42.183773,34.958277,40.897378,35.472724,40.572384,42.059106,42.782780,33.029514,45.729865,39.822353,25.505210,34.013656,42.808976,39.181968,35.529444,43.433415,27.522003,26.243409,33.553319,43.899796,45.745586,41.350971,33.004276,37.668816,45.187855,25.810280,45.716339,41.374664,31.108010,33.481713,35.360960,37.387191,43.321497,39.108523,31.569567,42.544285,37.159620,38.883666,39.544872,47.001202,25.707324,32.553623,43.113786,38.998561,36.290805,36.884688,41.873879,41.750625,35.696882,41.049298,34.930327,39.366601,45.527576,27.955221,39.013100,38.127232,40.318812,35.631037,38.945695,43.216238,29.715654,37.876656,45.449477,37.956512,44.257576,44.870826,40.456056,40.124914,43.603742,36.975751,30.354546,24.576606,40.991827,37.437006,43.299727,41.108601,42.898848,45.724442,38.159195,45.052541,44.422333,35.809094,30.803936,38.086006,39.706878,34.329706,43.499429,30.225257,0.000000,38.853322,46.366709,37.660222,31.030831,49.176888,26.423469,30.270496,36.468018,32.660022,32.903324,40.652651,40.554303,26.501205,38.890034,32.932219,37.790601,34.831711,42.281319,29.100063,39.521446,33.191834,33.444873,35.433104,45.114714,35.602400,42.453834,34.405654,42.930781,35.426976
Thuế cơ sở 4 thành phố Hà Nội,42.459208,44.524611,41.182039,42.600130,43.724149,38.463560,41.806800,45.611668,40.580938,40.468323,38.766266,45.593089,38.693194,40.631045,41.077794,39.144819,45.442751,37.437079,32.621667,45.311163,41.034544,47.245302,42.833597,41.656579,41.356217,34.797885,40.848255,43.195775,45.425076,39.010360,39.541789,45.645126,43.314080,40.755264,42.895083,36.030705,39.625449,42.105850,38.265188,44.108512,41.900422,46.911421,39.479499,41.523752,42.985207,35.270410,46.980998,44.452898,39.981909,37.839999,34.971724,34.113543,41.920507,40.114702,38.378719,40.730064,39.336530,41.591118,33.586831,43.344836,45.240834,39.496458,38.133994,41.945358,36.550703,39.774295,35.568456,50.442760,38.160202,44.033805,44.666331,39.941931,43.756036,44.446066,36.918032,32.883757,50.354718,47.533287,38.046431,38.745190,33.426351,41.407336,41.337362,47.349470,40.997648,45.521040,29.843683,42.737010,42.246904,42.383891,36.806839,36.100392,31.432611,35.460261,41.495407,40.409847,39.942694,0.000000,41.834172,27.105058,36.945350,45.266545,39.795353,39.976047,31.218859,40.232102,35.204982,35.849063,24.450126,36.658707,36.632261,40.421801,42.591128,37.948635,42.556140,40.332224,42.200313,33.100302,38.265066,38.731596,42.303551,39.617924,39.924767,37.471577,40.427265,40.510448
Trường Trung học cơ sở Lĩnh Nam,53.339754,57.093782,48.193724,40.642208,44.225459,50.574573,57.193159,42.370001,41.700532,52.481537,42.079764,56.586022,42.690663,38.103935,42.770225,52.892008,41.870815,42.972231,38.284225,54.922557,45.317608,53.380218,50.570679,44.078862,49.121678,42.101510,53.068032,36.978248,41.484245,42.653744,47.121164,52.649796,45.716175,50.975295,46.805449,41.854093,52.613389,48.445306,42.692077,48.128507,41.613519,55.426068,49.753692,34.771547,47.942447,41.232172,54.940751,50.571163,50.464362,48.595654,42.749846,40.333726,46.532761,49.470188,40.352566,27.869884,41.683735,41.050348,38.052053,48.797222,38.046629,49.176863,43.855547,50.026436,41.574609,48.155308,42.348387,59.063748,51.286935,48.028287,35.973354,43.542892,38.484817,33.437118,42.381816,41.306406,58.227385,52.861826,48.389440,46.605660,45.363565,44.430133,44.721726,53.777414,39.703033,30.519615,43.792826,42.945230,21.107676,44.480193,42.209537,44.612416,44.139912,43.754233,40.498251,47.659495,46.072759,43.630227,0.000000,44.942884,42.361008,31.865775,43.668826,47.335184,42.602751,48.140603,48.320775,45.045895,39.648702,44.028619,44.493579,47.132012,48.854424,47.729523,45.756320,47.739769,45.536392,47.732510,45.444116,44.792806,38.150286,49.414904,35.678334,43.553204,36.304774,48.289290
WinMart+,46.196895,48.763415,44.483324,46.250686,48.521436,41.927714,44.896640,50.098096,44.799828,43.863936,43.036012,49.143947,42.591125,44.302232,46.301557,42.033079,49.224760,41.696641,35.038233,48.530207,46.731010,50.575900,45.745935,48.470996,41.029306,38.015293,43.799143,46.338891,49.479001,45.162108,42.048041,48.720556,46.064900,40.350905,45.671543,44.426392,39.268875,44.790619,37.611191,46.672159,47.193082,50.114126,41.897178,44.445958,45.455355,40.724725,50.030281,47.118485,39.438257,37.415639,37.268358,36.522056,44.271416,39.494277,40.122335,43.150225,38.562407,43.985533,33.810769,45.855636,48.478652,38.978448,41.569690,41.367972,39.028285,39.051038,37.251620,53.740219,37.655745,46.428343,46.864708,39.071677,46.296731,47.362011,39.336224,36.214723,53.495183,49.824754,37.239438,38.151583,39.692959,40.310043,43.143815,49.915346,42.564003,48.369275,28.662645,44.606538,46.239986,41.694062,35.727175,38.143633,35.088505,36.503244,43.138948,40.025243,39.530146,28.236055,44.094844,0.000000,38.118762,47.912128,39.475942,41.677387,30.870131,39.752680,35.938121,37.860811,34.235963,36.234390,38.221505,42.279172,42.360229,38.941136,45.112189,40.102296,44.514713,33.304687,42.590689,40.370387,43.413567,41.000150,40.829840,38.277249,41.340803,41.730948
WinMart+,44.891035,46.714137,43.621286,44.945112,46.303184,41.526058,44.008472,47.657578,43.673858,38.847969,42.319235,39.132001,41.969544,43.396792,44.535140,37.112208,47.305033,41.278289,29.421418,38.099821,44.742825,41.919728,38.651681,45.646930,36.193413,30.379432,38.032898,45.177213,47.405643,43.404070,36.967695,40.389038,45.073833,35.070805,44.731724,43.137507,36.351216,37.010668,31.681883,45.646941,45.187089,41.776609,35.814986,43.676830,39.598685,40.553326,42.050920,46.221468,33.881588,36.391052,40.747979,40.420975,38.738836,32.931195,43.433025,42.688302,31.018321,43.404098,36.156893,41.362844,46.915841,35.231845,40.974918,33.508410,41.988889,29.872039,39.966640,45.267744,36.628635,40.144492,44.891449,32.844007,45.339114,46.105633,42.125187,37.169320,45.466658,39.652040,31.162718,33.960747,43.544559,40.274671,41.203141,43.094045,42.596701,46.984700,36.192833,44.575115,45.393118,23.938945,24.690667,37.302254,36.623155,25.689166,43.154417,35.082669,34.426201,37.228411,43.529520,37.742547,0.000000,46.680624,35.575193,28.038143,26.423846,33.730725,22.229001,35.969764,38.202811,32.862533,35.170738,28.546092,37.836234,28.651298,40.503575,36.848709,31.461460,23.177399,34.003547,29.299809,43.162882,27.472591,40.792689,28.129958,41.269496,32.043131
WinMart+,50.448847,54.954113,45.308403,38.353327,42.104678,38.980198,54.979652,40.737500,38.924185,49.650926,39.640633,54.022437,40.107028,35.478905,40.098481,49.736959,40.243838,40.227349,35.058169,51.819287,42.589293,50.192269,47.084473,41.168566,45.622292,39.108468,50.030408,35.063003,40.015569,39.580707,43.829116,49.205471,43.411771,47.376116,44.364970,38.913416,49.142481,45.028141,39.392900,44.599630,38.664560,52.064410,46.068214,32.672968,43.925682,37.874648,51.359950,49.436438,46.350963,44.604782,39.635373,37.019367,42.333365,45.362124,37.043057,24.872407,38.074388,38.626847,34.547889,45.018207,37.204152,45.057047,40.549362,45.840702,37.946044,44.091310,43.025010,55.374518,47.454118,43.745511,33.419756,39.872462,37.917661,32.431385,38.875895,37.654283,54.319159,48.412988,43.974514,42.271049,41.692330,40.738716,41.300981,49.292709,36.265920,30.046954,40.140701,40.290336,23.074081,40.652940,38.188884,40.926266,40.210665,39.914480,37.259830,43.427205,41.882944,39.707678,25.112636,41.159227,38.450623,0.000000,39.488240,43.034223,38.757907,43.797846,43.902004,41.224310,35.685636,39.640887,40.567717,42.747087,44.434516,43.266975,41.706536,43.209698,41.501738,43.202292,40.852694,40.728020,34.350268,40.336688,31.673230,39.375039,32.341382,43.681525
Cửa Hàng Tiện Lợi BV Mart,36.341627,36.721009,36.089270,43.172003,44.083030,36.475246,34.870224,45.350220,41.920396,36.453414,40.762473,36.866712,37.684592,41.829568,42.425977,34.551709,45.175584,39.799040,26.963192,35.553711,42.426450,40.251079,36.702436,42.931684,29.293853,27.734874,35.280246,43.550920,45.166280,41.114311,34.501033,38.696210,44.736407,27.787762,45.230685,41.172389,33.083765,34.783140,27.417508,38.252946,42.896889,40.144093,33.136125,42.307719,38.068541,38.989688,38.627008,46.353707,28.334929,33.967073,42.715419,39.070655,37.192032,29.194096,41.637981,41.601181,36.341853,40.951290,35.592716,40.590035,45.043292,30.744059,39.111112,38.396298,40.237428,36.378142,39.009666,43.713933,32.435785,38.726551,45.008461,38.268288,43.928428,44.464431,40.357918,40.061027,44.075896,37.945162,32.520441,24.202088,40.782814,37.783533,42.910956,42.290583,42.697912,45.275576,38.386191,44.697513,44.119611,36.642566,32.432885,38.330144,39.703425,35.265964,43.264538,33.710490,25.451922,38.961054,45.927314,37.930198,32.676219,48.499465,0.000000,32.128728,36.994405,34.304504,34.275151,40.504110,40.457243,24.463378,39.015033,34.063644,32.523125,27.205645,41.893669,28.321797,39.511057,34.094596,29.698438,35.994333,44.905736,36.223288,42.356851,35.103904,42.816509,35.996671
Đảng uỷ - HĐND - UBND phường Thanh Xuân,41.845586,37.377730,40.850249,41.952484,42.805969,37.149110,35.390969,44.352368,40.352117,37.229354,38.963905,37.609219,38.597106,40.387670,40.721940,35.199983,44.246562,37.642353,30.077773,36.287685,40.593286,41.027802,37.308488,41.022510,36.634724,31.010082,36.094256,42.510142,44.194610,38.709666,35.132115,39.353426,44.207605,35.615367,44.778686,39.100426,33.800291,35.346225,32.491909,42.161205,41.250878,40.895014,33.699175,41.164448,38.614853,36.200671,41.254698,46.004131,28.821398,34.530267,41.035749,36.716383,37.687156,33.749984,39.923159,40.542927,32.093610,40.097911,31.890280,40.598849,44.190233,31.494917,35.879827,34.446807,38.002190,31.322787,37.134500,44.925187,33.369452,39.264324,44.556313,33.953958,43.100691,43.611130,38.157235,37.604316,45.218809,38.602223,23.852986,29.534026,37.772510,34.175950,41.384769,42.546737,42.143447,44.533213,34.932402,44.288400,43.394218,30.544161,26.135835,38.577670,37.101627,30.242755,42.735748,30.435724,29.530666,36.239822,45.628706,38.757582,25.417804,48.456867,32.484915,0.000000,32.815864,27.048097,27.162705,37.971747,38.818934,30.161399,35.800210,28.528549,33.952952,19.197554,39.931379,34.574097,36.306155,29.822252,30.892963,32.574152,44.683963,32.146490,42.049703,31.376094,42.534977,32.551509
Starbucks,46.129386,48.327737,44.630025,46.175273,48.069809,42.451577,44.983328,49.450400,44.930589,44.106315,43.440221,48.734963,43.072467,44.492078,46.202364,39.488252,48.783059,42.382963,36.255412,40.553784,46.545927,50.038833,45.739524,47.885357,35.543564,39.103810,40.788557,46.264404,48.978190,45.293448,39.358823,48.406609,46.024917,34.489883,45.674467,44.669135,39.223361,39.115354,31.434419,46.581120,46.940295,49.647181,38.201502,44.577611,45.475769,41.813256,49.589151,46.985190,36.141841,38.607648,41.794715,41.450882,44.394903,32.504342,44.752390,43.376488,30.805373,44.134843,36.582462,45.843186,48.174824,38.848218,42.692576,32.919765,43.334682,29.844604,40.750997,52.924262,40.329235,46.364181,46.373744,32.342264,46.241158,47.195273,43.488611,41.920736,52.747978,41.408661,36.094933,37.834404,46.138726,41.945738,45.503456,49.552218,43.781479,48.117393,36.799974,45.865979,46.193519,25.682225,25.512793,38.793002,41.426656,33.108251,44.373601,39.436462,38.796108,38.090744,44.228515,39.148883,24.863194,47.722154,38.894813,35.583452,0.000000,38.932695,24.672157,37.118438,39.091451,35.347071,33.693273,36.142939,42.314442,33.686891,42.134696,39.700122,28.536073,25.403578,40.123343,26.602980,43.496815,32.393206,40.999081,32.160283,41.492917,36.214036
